content_hash_id,client_hash_id,model_score,confidence,suggested_action,reason_codes,impressions_feature_window,avg_position_feature_window,ctr_feature_window,days_with_any_row,is_declining
content_8dc2d9e896b0c449,client_0fa64a184f18a4a0,0.634383490595061,low,monitor,[],1.0,4.0,0.0,43,0
content_85103ed928ea8b6e,client_0fa64a184f18a4a0,0.634383490595061,low,monitor,[],1.0,4.0,0.0,43,1
content_1664b2054bd0f680,client_0fa64a184f18a4a0,0.634383490595061,low,monitor,[],1.0,4.0,0.0,43,0
content_ad12d7d538ade4d0,client_73cda7b4e4f265ea,0.6343796018898044,low,monitor,['visible_model_opportunity'],6353.0,1.1128545028782346,0.0025184951991185267,48,0
content_5d02737d31749593,client_73cda7b4e4f265ea,0.634378619870592,low,monitor,[],188.0,16.983621933621937,0.0,59,0
content_11d2f7c5ae1e4c05,client_73cda7b4e4f265ea,0.6343762650173093,low,monitor,['visible_model_opportunity'],7584.0,3.4931776275199766,0.003955696202531646,59,1
content_788200062fe7f578,client_73cda7b4e4f265ea,0.6343743178346741,low,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",557.0,17.002895635234147,0.0,59,1
content_4da740a4555c6aab,client_2094c6eb080311d5,0.6343733538113098,low,monitor,[],20.0,16.954545454545453,0.0,59,0
content_1b7049ffba239083,client_73cda7b4e4f265ea,0.634372192612827,high,monitor,['visible_model_opportunity'],1773.0,7.024698420582067,0.014664410603496898,59,0
content_6460002107fe7e69,client_73cda7b4e4f265ea,0.6343710817010642,low,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",3751.0,15.354081245103501,0.0010663822980538523,59,0
content_bcc60b1907742861,client_73cda7b4e4f265ea,0.6343656687470518,low,monitor,['visible_model_opportunity'],1187.0,11.061165904635674,0.012636899747262006,59,0
content_d4b34e87a645ee01,client_73cda7b4e4f265ea,0.6343643191455957,low,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",1813.0,16.63689513964199,0.0005515719801434088,59,1
content_1de7f3c5c15b2291,client_0fa64a184f18a4a0,0.634363688570634,low,monitor,[],318.0,3.5701288413916292,0.006289308176100629,43,0
content_519cb0e94c540f42,client_73cda7b4e4f265ea,0.6343614762447687,low,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",661.0,16.652793851040915,0.0015128593040847202,59,0
content_c8fd5f4145163170,client_73cda7b4e4f265ea,0.6343596169601269,low,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",1868.0,15.77628080194165,0.0016059957173447537,59,0
content_c13eebd6635cafc2,client_73cda7b4e4f265ea,0.6343594942603968,low,monitor,[],457.0,16.979582482710597,0.0,59,0
content_c63ce218a55bcf99,client_3f0ce4d44fe94f3d,0.6343456558886501,low,monitor,['visible_model_opportunity'],1259.0,2.4747970353277986,0.0,41,1
content_d33e16c224175418,client_73cda7b4e4f265ea,0.6343428110703909,low,monitor,['visible_model_opportunity'],1854.0,7.286112327897432,0.0010787486515641855,48,0
content_23840593c3b19077,client_73cda7b4e4f265ea,0.6343268649280224,low,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",3411.0,16.705767085961583,0.0002931691586045148,59,1
content_55710bb0f7b20931,client_73cda7b4e4f265ea,0.6343159450627129,low,monitor,[],279.0,16.98179690679691,0.0,59,0
content_5577fa91ce95d41e,client_3f0ce4d44fe94f3d,0.634310739525271,low,monitor,[],26.0,3.2115384615384617,0.038461538461538464,39,0
content_90ca1ecfbe0cba8e,client_73cda7b4e4f265ea,0.6343054466965365,low,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",653.0,17.17987592734781,0.0,59,0
content_5f88ecdca7930e13,client_9958f0a7ae1df715,0.63430189768868,low,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",1676.0,16.310708268729023,0.0011933174224343676,59,1
content_bdf84457ca5e006b,client_73cda7b4e4f265ea,0.6343018572632707,low,monitor,['visible_model_opportunity'],15733.0,3.8708589352087945,0.0019068200597470285,59,0
content_68a007abc71b4fc3,client_2094c6eb080311d5,0.6342967555700441,low,monitor,['visible_model_opportunity'],868.0,7.043888516551953,0.0034562211981566822,48,0
content_43a5dacecb014a8d,client_73cda7b4e4f265ea,0.6342937195999989,low,monitor,['visible_model_opportunity'],537.0,16.003173318736792,0.00558659217877095,59,0
content_761ad3974b02cd56,client_73cda7b4e4f265ea,0.6342891561886492,low,monitor,['visible_model_opportunity'],2363.0,13.153013551641077,0.003808717731696995,59,0
content_5241f5a0a7c0a1eb,client_73cda7b4e4f265ea,0.6342799151762997,low,monitor,['visible_model_opportunity'],7868.0,4.11575334450893,0.0036858159633960347,59,0
content_a700a8f0c1e0d8c4,client_73cda7b4e4f265ea,0.634278496970533,low,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",1022.0,16.62939452610353,0.0009784735812133072,59,0
content_f1051c3a43ee0515,client_2094c6eb080311d5,0.6342775673775978,low,monitor,[],3.0,17.0,0.0,59,0
content_bbde5a0113326711,client_9958f0a7ae1df715,0.6342772147235648,low,monitor,[],412.0,16.73022885840223,0.0024271844660194173,59,0
content_0e292cb17820b113,client_73cda7b4e4f265ea,0.6342682879963548,low,monitor,['visible_model_opportunity'],7230.0,3.583845303237063,0.004149377593360996,59,0
content_6e72cec351c35c22,client_73cda7b4e4f265ea,0.6342639771431557,low,monitor,['visible_model_opportunity'],23113.0,6.965261850469345,0.0010383766711374552,59,0
content_870b2ad3d9403d47,client_2094c6eb080311d5,0.6342615025462117,low,monitor,[],464.0,7.236027268113964,0.00646551724137931,48,0
content_ec320a47b14b55c8,client_73cda7b4e4f265ea,0.6342602910304479,low,monitor,[],473.0,17.00540081387539,0.0,59,0
content_a66f8c4c4002ec20,client_9958f0a7ae1df715,0.6342500887501288,low,monitor,[],314.0,17.000137574290115,0.0,59,1
content_3b8a774df66f1d88,client_2094c6eb080311d5,0.6342362134255192,high,monitor,['visible_model_opportunity'],1457.0,6.809149964502514,0.012354152367879203,55,0
content_8935ed68eca88b01,client_73cda7b4e4f265ea,0.6342351844564794,high,monitor,['visible_model_opportunity'],8036.0,9.833320857126326,0.002115480338476854,59,0
content_58be9963da9ca961,client_73cda7b4e4f265ea,0.6342241016239156,low,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",587.0,17.020150057678418,0.0,59,0
content_a76b133ac93132aa,client_73cda7b4e4f265ea,0.63421714696792,low,monitor,[],320.0,16.770964061191332,0.003125,59,0
content_e5f88b86b8b4e1f3,client_2094c6eb080311d5,0.634208494059415,low,monitor,[],24.0,16.996336996336996,0.0,59,0
content_000612ace4167db9,client_73cda7b4e4f265ea,0.6342075556105797,low,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",3962.0,15.854316899236318,0.000757193336698637,59,0
content_42ea3e1fd166fa27,client_73cda7b4e4f265ea,0.634203083510224,low,monitor,[],121.0,2.4325505843362984,0.0,41,0
content_fadd38e7ddd2f142,client_73cda7b4e4f265ea,0.6342020898655858,high,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",729.0,17.253946867871818,0.0,59,1
content_ed5ad57d8aecac54,client_73cda7b4e4f265ea,0.6341997719546212,low,monitor,['visible_model_opportunity'],14313.0,2.907796260885546,0.0022357297561657235,59,1
content_e2cbc3f2204b8457,client_73cda7b4e4f265ea,0.6341984866202465,low,monitor,['visible_model_opportunity'],2223.0,11.434752854678605,0.005847953216374269,59,0
content_ad43e1edca939ebf,client_73cda7b4e4f265ea,0.6341981119830806,low,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",1504.0,16.649957298316924,0.0006648936170212766,59,0
content_43fd91fbeef5d73c,client_73cda7b4e4f265ea,0.6341948257613444,low,monitor,['visible_model_opportunity'],3845.0,6.488896893094034,0.006241872561768531,59,0
content_916c59ad0e5ee7bf,client_f623b01661d4bfe4,0.6341944834784393,low,monitor,[],3.0,5.666666666666667,0.0,45,1
content_f2488dfaa2c10bb2,client_73cda7b4e4f265ea,0.6341942285279647,low,monitor,[],79.0,17.00264681555004,0.0,59,0
content_dd63764a60ac3e30,client_2094c6eb080311d5,0.6341904572584816,low,monitor,[],6.0,17.0,0.0,59,0
content_38aa41991a28b64e,client_f623b01661d4bfe4,0.634190261872455,low,monitor,[],5.0,17.0,0.0,59,1
content_d0e506be46c0ee63,client_2094c6eb080311d5,0.6341898711002691,low,monitor,[],3.0,17.0,0.0,59,0
content_0e590aed20148fcc,client_f623b01661d4bfe4,0.6341898711002691,low,monitor,[],3.0,17.0,0.0,59,1
content_a3103e1cac1c41ee,client_73cda7b4e4f265ea,0.6341898711002691,low,monitor,[],3.0,17.0,0.0,59,0
content_c5ad22721c3f8e58,client_f623b01661d4bfe4,0.6341896757141101,low,monitor,[],2.0,17.0,0.0,59,1
content_26f18c6ba387abeb,client_f623b01661d4bfe4,0.6341894803279068,low,monitor,[],1.0,17.0,0.0,59,0
content_053ac99bcfe012ea,client_f623b01661d4bfe4,0.6341894803279068,low,monitor,[],1.0,17.0,0.0,59,1
content_7a3f9902c836fbfa,client_9958f0a7ae1df715,0.6341894803279068,low,monitor,[],1.0,17.0,0.0,59,1
content_da8a768f975efe5c,client_f623b01661d4bfe4,0.6341894803279068,low,monitor,[],1.0,17.0,0.0,59,1
content_72ab2f518ac3b216,client_73cda7b4e4f265ea,0.634185032149307,low,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",2548.0,15.357291575203767,0.0015698587127158557,59,1
content_feb4b2570090860c,client_73cda7b4e4f265ea,0.6341840472344308,low,monitor,['visible_model_opportunity'],909.0,15.510780718704758,0.0044004400440044,59,0
content_4f635e8bbb38f08f,client_73cda7b4e4f265ea,0.6341836508052177,low,monitor,['visible_model_opportunity'],13198.0,4.26919983588355,0.0021973026216093347,59,0
content_c7869eaae433492d,client_9958f0a7ae1df715,0.6341816042784093,low,monitor,[],88.0,17.808487654320984,0.022727272727272728,59,1
content_de8984595c5cf8e1,client_73cda7b4e4f265ea,0.6341810205654358,low,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",3285.0,14.021458984044099,0.00213089802130898,59,0
content_b2081ffbce74d4b9,client_73cda7b4e4f265ea,0.6341762101170888,low,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",896.0,17.04746264752292,0.0,59,1
content_cebd4dae0d2a9ca6,client_73cda7b4e4f265ea,0.6341720911012658,low,monitor,['visible_model_opportunity'],902.0,6.663753156142764,0.02993348115299335,59,0
content_f544d26e14e3ca05,client_73cda7b4e4f265ea,0.6341671580348943,low,monitor,['visible_model_opportunity'],6702.0,8.673898992972903,0.0028349746344374814,59,1
content_878d8dc58ec64592,client_def0955f7a377868,0.6341652056420624,low,monitor,[],109.0,9.726480836236934,0.0,50,0
content_f2ca9becbb88561f,client_9958f0a7ae1df715,0.6341452398587174,low,monitor,[],41.0,17.03525641025641,0.0,59,1
content_1425bb6048413138,client_73cda7b4e4f265ea,0.6341434286398157,low,monitor,[],476.0,16.875450607425776,0.0021008403361344537,59,1
content_f17c352da1c03811,client_9958f0a7ae1df715,0.6341417276079632,low,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",2500.0,15.986881075271544,0.0012,59,1
content_27429f0481a1e97a,client_2094c6eb080311d5,0.6341406777024101,low,monitor,[],68.0,17.037738095238097,0.0,59,0
content_0301947253a79396,client_73cda7b4e4f265ea,0.6341387730039321,low,monitor,[],124.0,17.040978835978837,0.0,59,0
content_0b965b81f972ff21,client_73cda7b4e4f265ea,0.6341380122898135,low,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",540.0,13.490822244080775,0.001851851851851852,55,1
content_551864717686c1a7,client_2094c6eb080311d5,0.634128818817272,low,monitor,[],46.0,17.10601851851852,0.0,59,1
content_3b6fee15564a5fa6,client_73cda7b4e4f265ea,0.6341283348330966,low,monitor,[],121.0,17.043464052287582,0.0,59,0
content_737560f66cc813fe,client_73cda7b4e4f265ea,0.6341235131128791,low,monitor,['visible_model_opportunity'],5369.0,4.551870853088236,0.005215123859191656,59,0
content_bc635f5ae34400da,client_73cda7b4e4f265ea,0.6341224456331938,low,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",1054.0,17.068813184827096,0.0,59,1
content_f73c49d2e07100c7,client_0fa64a184f18a4a0,0.6341213939026105,low,monitor,[],12.0,4.066666666666666,0.0,43,1
content_e9169034f42f9fe6,client_73cda7b4e4f265ea,0.6341210350019016,low,monitor,['visible_model_opportunity'],6425.0,7.738761166777596,0.0032684824902723736,59,0
content_582d826670ee26e0,client_2094c6eb080311d5,0.6341105649444658,low,monitor,[],328.0,6.781884242300909,0.018292682926829267,48,0
content_7be37d1d3e32b38c,client_73cda7b4e4f265ea,0.634107688988043,low,monitor,['visible_model_opportunity'],13275.0,6.067044377752457,0.0018832391713747645,59,1
content_bfc1093331b9bfd0,client_3f0ce4d44fe94f3d,0.6341005795723804,low,monitor,[],58.0,2.45530303030303,0.0,41,1
content_6a41d8dfb0538978,client_73cda7b4e4f265ea,0.6340925844259349,low,monitor,[],39.0,17.026315789473685,0.0,59,0
content_cd12144ffdf0275e,client_73cda7b4e4f265ea,0.6340857554133034,low,monitor,[],18.0,20.714285714285715,0.05555555555555555,59,1
content_98c21e2e03b89e35,client_73cda7b4e4f265ea,0.6340842762708202,low,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",3348.0,13.640851823062672,0.0023894862604540022,59,1
content_fde0215dbd8157d2,client_73cda7b4e4f265ea,0.6340834665044035,low,monitor,[],22.0,17.02777777777778,0.0,59,0
content_56bfee0afd84f89a,client_73cda7b4e4f265ea,0.6340791648947733,low,monitor,[],275.0,17.041333306611083,0.0,59,1
content_6fa6877c31d98129,client_73cda7b4e4f265ea,0.6340692685109117,low,monitor,['visible_model_opportunity'],5035.0,7.2939992089152845,0.004369414101290963,59,0
content_096a74b9423c691b,client_f623b01661d4bfe4,0.6340683330090144,low,monitor,[],15.0,17.03125,0.0,59,1
content_f894880d936af774,client_73cda7b4e4f265ea,0.6340563545325281,low,monitor,[],336.0,16.32545758163405,0.008928571428571428,59,1
content_2e6715b5d8600810,client_73cda7b4e4f265ea,0.6340549276492358,low,monitor,[],369.0,17.052080123266563,0.0,59,1
content_bf284d2365d9bdcf,client_73cda7b4e4f265ea,0.6340523024157584,low,monitor,['visible_model_opportunity'],15724.0,6.690981392385748,0.0015263291783261257,59,0
content_3ad14866f4ccf2d1,client_73cda7b4e4f265ea,0.6340431936372617,low,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",861.0,17.12353960889686,0.0,59,1
content_f72485c0884d17cc,client_3f0ce4d44fe94f3d,0.6340416718420374,low,monitor,['visible_model_opportunity'],1958.0,2.1524479914995687,0.0005107252298263534,41,1
content_56c28f45282a1207,client_73cda7b4e4f265ea,0.6340404994449822,low,monitor,['visible_model_opportunity'],4496.0,8.246173710795262,0.004448398576512456,59,0
content_0aebed62b5c70b63,client_73cda7b4e4f265ea,0.6340384647716374,low,monitor,['visible_model_opportunity'],1673.0,0.9090407053956263,0.002390914524805738,41,0
content_9f4511f661b9603e,client_73cda7b4e4f265ea,0.6340368133758642,high,monitor,['visible_model_opportunity'],50731.0,5.697056534369687,0.0005913543986911357,59,0
content_b9aba5bc4827a2d9,client_9958f0a7ae1df715,0.6340337458896883,high,monitor,['visible_model_opportunity'],953.0,12.461737234969414,0.013641133263378805,59,1
content_d9a4d4e5d92ea890,client_0fa64a184f18a4a0,0.6340267358310386,low,monitor,[],38.0,5.612280701754387,0.02631578947368421,43,0
content_9aa0d213906a01f0,client_73cda7b4e4f265ea,0.6340265444208847,low,monitor,[],422.0,16.7675258765429,0.002369668246445498,59,1
content_716a3ba03ca9d54a,client_73cda7b4e4f265ea,0.6340250525479619,low,monitor,['visible_model_opportunity'],12078.0,6.5083857036880275,0.001987083954297069,59,1
content_95930fa5f7ada64c,client_73cda7b4e4f265ea,0.6340220125965643,low,monitor,['visible_model_opportunity'],8088.0,6.8483370824655685,0.0028437190900098912,59,0
content_c4e20fb812a31686,client_73cda7b4e4f265ea,0.634020419905747,low,monitor,['visible_model_opportunity'],13851.0,4.401179230727131,0.0020937116453685653,59,0
content_d760d1fa95144f89,client_73cda7b4e4f265ea,0.6340177543898358,low,monitor,['visible_model_opportunity'],7133.0,6.852965448064763,0.003224449740642086,59,0
content_1c02d45caca304eb,client_9958f0a7ae1df715,0.6340175882374652,low,monitor,[],25.0,17.066666666666666,0.0,59,1
content_2643765e1ada1067,client_73cda7b4e4f265ea,0.6340152190959423,low,monitor,[],266.0,17.057018772267835,0.0,59,1
content_25638bdd5800e4ff,client_73cda7b4e4f265ea,0.6340146887274797,low,monitor,['visible_model_opportunity'],2259.0,3.2091792682763183,0.01416555998229305,59,0
content_1df2c8ae891f71d1,client_9958f0a7ae1df715,0.6340119029927388,high,monitor,['visible_model_opportunity'],2720.0,9.915010532539993,0.00625,59,1
content_dc20a485173b3730,client_73cda7b4e4f265ea,0.6340115977835775,low,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",2657.0,15.867264131595036,0.0011290929619872036,59,0
content_a46fad13449e73b5,client_73cda7b4e4f265ea,0.6340115103902592,low,monitor,[],37.0,17.046666666666667,0.0,59,0
content_27e1aa63ff265826,client_9958f0a7ae1df715,0.6340114703950714,low,monitor,[],68.0,17.7437675070028,0.014705882352941176,59,1
content_c6bc7566730df93e,client_73cda7b4e4f265ea,0.6340035694556946,low,monitor,[],425.0,12.396390690173916,0.011764705882352941,55,1
content_a7f807b91fb20b09,client_9958f0a7ae1df715,0.6339986501581625,low,monitor,[],256.0,17.082829310607085,0.0,59,1
content_2faf4c254016778f,client_73cda7b4e4f265ea,0.6339986319968219,low,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",8841.0,11.064650756386218,0.001583531274742676,59,0
content_af48657105fe63b0,client_73cda7b4e4f265ea,0.6339948309460821,low,monitor,[],241.0,16.96620921852206,0.004149377593360996,59,0
content_dbe99cd7ef792674,client_73cda7b4e4f265ea,0.6339944222352975,low,monitor,[],51.0,17.051666666666666,0.0,59,0
content_fd7d285b8706f958,client_73cda7b4e4f265ea,0.6339861508794477,low,monitor,[],139.0,17.058090379008746,0.0,59,0
content_a144db680458bb8e,client_73cda7b4e4f265ea,0.6339729446932152,low,monitor,[],20.0,17.055555555555557,0.0,59,1
content_b12b2447329e2dc2,client_9958f0a7ae1df715,0.6339660743463057,low,monitor,[],109.0,17.409506172839503,0.009174311926605505,59,1
content_688fd90eeadd1cb1,client_73cda7b4e4f265ea,0.6339630836687958,low,monitor,['visible_model_opportunity'],8096.0,5.0134746417369405,0.00333498023715415,59,1
content_163c95925c846e5e,client_73cda7b4e4f265ea,0.6339589741049059,low,monitor,['visible_model_opportunity'],10614.0,2.881597145741434,0.0023553796872055775,55,0
content_f7021512e43da102,client_2094c6eb080311d5,0.6339580449398062,low,monitor,[],242.0,8.026156145231255,0.004132231404958678,48,1
content_7fbf5fbd2a858807,client_73cda7b4e4f265ea,0.6339564210115237,low,monitor,[],177.0,17.06746153846154,0.0,59,0
content_f2f5aedc8ea108f7,client_f623b01661d4bfe4,0.633955721818077,low,monitor,[],11.0,12.083333333333332,0.09090909090909091,45,1
content_1ef4ea638deb588d,client_73cda7b4e4f265ea,0.6339528931116171,low,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",1045.0,17.13325986159653,0.0,59,1
content_2dd2358560dbc0bc,client_73cda7b4e4f265ea,0.6339505168597651,low,monitor,[],444.0,16.77899542619072,0.0022522522522522522,59,0
content_881dcd8d2b040fa4,client_73cda7b4e4f265ea,0.6339458242224801,low,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",946.0,16.322861134745022,0.0021141649048625794,59,0
content_7c8763d3554da968,client_73cda7b4e4f265ea,0.6339389523349275,low,monitor,[],51.0,17.065656565656564,0.0,59,0
content_73e358418a806d96,client_3f0ce4d44fe94f3d,0.6339389445064139,low,monitor,[],25.0,2.4944444444444445,0.0,41,1
content_c03cb1573b234304,client_73cda7b4e4f265ea,0.6339380670262825,low,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",568.0,16.751438428630397,0.0017605633802816902,59,1
content_c86d4c1d8a579266,client_73cda7b4e4f265ea,0.6339329194208692,low,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",6464.0,15.564831506370938,0.0006188118811881188,59,1
content_847216d80e445621,client_2094c6eb080311d5,0.6339317304928777,low,monitor,[],79.0,8.209259259259259,0.0,48,1
content_227c0de03e4bff88,client_9958f0a7ae1df715,0.6339311910915549,low,monitor,[],225.0,17.076190476190476,0.0,59,1
content_cdbc234bde899187,client_73cda7b4e4f265ea,0.6339295881627766,high,monitor,['visible_model_opportunity'],4017.0,4.046986917564323,0.0074682598954443615,59,0
content_f17c37da1edbfbc0,client_73cda7b4e4f265ea,0.6339269485909477,high,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",2459.0,17.43074423666597,0.0,59,1
content_3b2c4d999d6d7836,client_73cda7b4e4f265ea,0.633923827403398,low,monitor,[],136.0,17.07366071428571,0.0,59,0
content_3cb83aafac132323,client_73cda7b4e4f265ea,0.6339233769303212,low,monitor,['visible_model_opportunity'],19012.0,4.125458484773226,0.0015779507679360403,59,0
content_ba689d5eed8dadc7,client_2094c6eb080311d5,0.6339233000342007,low,monitor,[],27.0,17.068421052631578,0.0,59,0
content_59df6e2703dcec5c,client_73cda7b4e4f265ea,0.6339183787434904,low,monitor,[],315.0,17.150231165033798,0.0,59,0
content_f5db02ab2846bc21,client_73cda7b4e4f265ea,0.6339162274771621,low,monitor,['visible_model_opportunity'],21628.0,2.815004567048772,0.0015257998890327354,59,0
content_575a103862587c7d,client_73cda7b4e4f265ea,0.6339131274953544,low,monitor,[],398.0,17.11139770554028,0.0,59,1
content_e581e5bc90e607b6,client_2094c6eb080311d5,0.6339025161228364,low,monitor,['visible_model_opportunity'],788.0,15.670660364125158,0.005076142131979695,59,0
content_effe8d31f9642614,client_73cda7b4e4f265ea,0.6339018478981067,low,monitor,['visible_model_opportunity'],4161.0,2.3929162358551923,0.007930785868781542,59,0
content_03b294c7f4676028,client_3f0ce4d44fe94f3d,0.6338962949021888,low,monitor,[],69.0,2.5073691460055096,0.0,41,1
content_4181a019b9d0e79d,client_73cda7b4e4f265ea,0.633879516117827,low,monitor,['visible_model_opportunity'],7940.0,7.871912770301527,0.0026448362720403024,59,0
content_cb76f15704d5ad2f,client_73cda7b4e4f265ea,0.6338704027190237,low,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",3903.0,15.032218227925485,0.0012810658467845247,59,1
content_940c172c4ef7f82e,client_9958f0a7ae1df715,0.6338647634233915,low,monitor,['visible_model_opportunity'],715.0,16.449424692699278,0.002797202797202797,59,1
content_69c199a46fdf86cf,client_73cda7b4e4f265ea,0.6338616269350725,low,monitor,[],14.0,17.083333333333332,0.0,59,0
content_9274bcee8f9cac8a,client_73cda7b4e4f265ea,0.6338600862952534,low,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",1383.0,15.942667842007891,0.0021691973969631237,59,0
content_bb1c93e450dbfc63,client_73cda7b4e4f265ea,0.6338537252866399,low,monitor,['visible_model_opportunity'],9749.0,3.7986857784605887,0.00307723869114781,59,0
content_c699695782236b59,client_73cda7b4e4f265ea,0.6338467997295317,low,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",625.0,17.11718885077887,0.0,59,1
content_93001180acc028dc,client_73cda7b4e4f265ea,0.633842136399844,low,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",1072.0,16.760632073850932,0.0009328358208955224,59,1
content_6f018db5da5d1c98,client_73cda7b4e4f265ea,0.633839400760588,low,monitor,[],13.0,17.08888888888889,0.0,59,0
content_e6499002d92c9ea9,client_73cda7b4e4f265ea,0.6338357371799639,low,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",1255.0,16.738958498835974,0.0007968127490039841,59,1
content_be8bc0897426e465,client_73cda7b4e4f265ea,0.6338324068502628,low,monitor,[],470.0,16.800735295549536,0.002127659574468085,59,0
content_17bba6ea1a8c22fb,client_73cda7b4e4f265ea,0.6338212962432166,low,monitor,[],19.0,17.09375,0.0,59,0
content_4802d719c57d731b,client_73cda7b4e4f265ea,0.6338204917134936,low,monitor,['visible_model_opportunity'],11391.0,5.582655347123873,0.002282503731015714,59,1
content_a521fd0a128a8189,client_73cda7b4e4f265ea,0.6338193425479918,low,monitor,['visible_model_opportunity'],5788.0,2.8079395156998967,0.0055286800276434,59,1
content_3cc789302e599684,client_2094c6eb080311d5,0.6338090288916045,low,monitor,['visible_model_opportunity'],960.0,6.381286697608712,0.005208333333333333,48,0
content_45d28b4a9e56d76f,client_73cda7b4e4f265ea,0.6338075824559175,low,monitor,[],482.0,17.12002959375841,0.0,59,0
content_8682eeb3b8ce95ff,client_2094c6eb080311d5,0.6337974581144388,low,monitor,[],48.0,17.101190476190474,0.0,59,1
content_d70214a1ed3c1fe8,client_73cda7b4e4f265ea,0.6337746254506624,low,monitor,[],30.0,17.10606060606061,0.0,59,0
content_e213d8e046cd7332,client_3f0ce4d44fe94f3d,0.6337671977692535,low,monitor,[],89.0,2.5409090909090906,0.0,41,0
content_b4cdf56314757ac2,client_73cda7b4e4f265ea,0.6337643530833423,low,monitor,['visible_model_opportunity'],14939.0,6.664537237600208,0.0016065332351563022,59,1
content_9ed50803bb0f6acb,client_73cda7b4e4f265ea,0.6337641391194917,low,monitor,[],128.0,17.113535196687373,0.0,59,0
content_f63dc814691490ec,client_2094c6eb080311d5,0.6337505910423484,low,monitor,[],282.0,7.874556529010343,0.0070921985815602835,48,1
content_de1bb126be3a4457,client_73cda7b4e4f265ea,0.6337486121777747,low,monitor,['visible_model_opportunity'],10968.0,4.280322243419972,0.0026440554339897883,59,0
content_d92f770073100efc,client_73cda7b4e4f265ea,0.6337454586857572,low,monitor,['visible_model_opportunity'],29760.0,5.998687289745522,0.0009072580645161291,59,0
content_a1b9e67ccb774108,client_73cda7b4e4f265ea,0.6337388600669198,low,monitor,['visible_model_opportunity'],8848.0,2.350534959490766,0.003729656419529837,59,1
content_84eed930c86a1720,client_73cda7b4e4f265ea,0.6337309481053356,low,monitor,[],413.0,17.135951872058683,0.0,59,1
content_6b0324213cd75062,client_73cda7b4e4f265ea,0.6337304266844933,low,monitor,[],342.0,17.13258371888403,0.0,59,0
content_6814495b475e093f,client_def0955f7a377868,0.6337286412658836,low,monitor,[],11.0,8.61111111111111,0.0,48,1
content_39b53887365bd485,client_0fa64a184f18a4a0,0.6337242878734101,low,monitor,[],9.0,4.166666666666667,0.0,43,0
content_bebb71b6595ec0cc,client_73cda7b4e4f265ea,0.6337228190257035,low,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",991.0,17.166491407890884,0.0,59,0
content_40366678e430b117,client_73cda7b4e4f265ea,0.6337203376771353,low,rewrite_title_meta,"['visible_model_opportunity', 'ctr_review_candidate']",1403.0,17.20954916446109,0.0,59,0
content_88ff875fa80d542d,client_73cda7b4e4f265ea,0.6337144342975302,low,monitor,['visible_model_opportunity'],10280.0,4.179777497930655,0.002821011673151751,59,1
content_2ab00fb8b1b41934,client_2094c6eb080311d5,0.6337044852097539,low,monitor,[],44.0,8.220588235294118,0.0,48,1
content_18904c057c505179,client_73cda7b4e4f265ea,0.6336867273078981,low,monitor,[],155.0,17.134384410639,0.0,59,0
content_2e753ea2efb0c0d5,client_73cda7b4e4f265ea,0.633685400519301,low,monitor,[],182.0,17.15817421665636,0.0,59,1
